ident,type,lat,lon,name,country
XEGXY,fix,30.45424722,-84.35942222,XEGXY,US
XEHMO,fix,29.15572222,-81.47919444,XEHMO,US
XEHPO,fix,32.48499722,-92.01046944,XEHPO,US
XEJLI,fix,37.19891666,-87.206625,XEJLI,US
XEJZI,fix,26.84046111,-80.25513055,XEJZI,US
XEKEF,fix,35.84643055,-83.94744444,XEKEF,US
XELHU,fix,64.53685,-163.0282,XELHU,US
XELOW,fix,46.16057222,-118.96969166,XELOW,US
XEMFO,fix,35.21179444,-86.06135555,XEMFO,US
XENIJ,fix,40.74817222,-73.51969444,XENIJ,US
XENYO,fix,43.10418055,-93.23520277,XENYO,US
XEPHO,fix,28.01193055,-97.05547222,XEPHO,US
XEPWY,fix,44.02975277,-103.11065833,XEPWY,US
XEQAP,fix,38.94870277,-76.77399722,XEQAP,US
XEQER,fix,44.53881388,-92.98884166,XEQER,US
XERIC,fix,51.76999444,-176.90016666,XERIC,US
XERMY,fix,40.80601666,-94.03916666,XERMY,US
XESCU,fix,43.86975555,-98.03495277,XESCU,US
XESSS,fix,34.34388055,-90.11183333,XESSS,US
XETIY,fix,36.54981388,-77.36561111,XETIY,US
XETJO,fix,35.28208333,-96.62423055,XETJO,US
XEWHY,fix,31.88488611,-96.28131111,XEWHY,US
XEWIR,fix,35.05243611,-80.57639444,XEWIR,US
XEWKA,fix,35.77773333,-84.03789166,XEWKA,US
XEXXA,fix,41.53387222,-112.06200277,XEXXA,US
XEYRU,fix,36.44881666,-101.33150833,XEYRU,US
XEZUC,fix,34.26388333,-116.83179444,XEZUC,US
XGAME,fix,33.96666666,-105.28333333,XGAME,US
XHOME,fix,39.37289444,-104.94482777,XHOME,US
XIBLY,fix,61.14472222,-149.85638888,XIBLY,US
XICBU,fix,40.31423055,-79.35510833,XICBU,US
XICEL,fix,33.67448888,-92.753525,XICEL,US
XICZO,fix,26.49823055,-80.04020833,XICZO,US
XIHAM,fix,35.97490833,-91.10440277,XIHAM,US
XIHTI,fix,34.05344444,-84.06090277,XIHTI,US
XIJAF,fix,43.38681388,-76.43376388,XIJAF,US
XIJTI,fix,40.22586666,-80.614825,XIJTI,US
XIKCY,fix,42.17831388,-75.95286666,XIKCY,US
XIKHO,fix,31.51224722,-84.218025,XIKHO,US
XIKIY,fix,38.30721666,-122.69329166,XIKIY,US
XIKRY,fix,34.15186111,-90.31870555,XIKRY,US
XILVY,fix,42.34365833,-85.30915,XILVY,US
XILWE,fix,40.1855,-76.73150833,XILWE,US
XIMKY,fix,43.97551388,-72.39537777,XIMKY,US
XIPAQ,fix,42.98110555,-73.93708055,XIPAQ,US
XIPSY,fix,30.30604166,-84.55395833,XIPSY,US
XIPYY,fix,37.51780555,-76.80578611,XIPYY,US
XIPZY,fix,40.54287222,-93.90473333,XIPZY,US
XIRCI,fix,34.69954722,-80.02191944,XIRCI,US
XIRNY,fix,60.78043333,-162.54531388,XIRNY,US
XISGY,fix,35.70853055,-88.18190833,XISGY,US
XISYI,fix,43.40349722,-90.55119444,XISYI,US
XITHO,fix,34.87885555,-85.84757777,XITHO,US
XITPY,fix,38.96744444,-76.27948611,XITPY,US
XITRY,fix,35.83710555,-88.83291388,XITRY,US
XITVE,fix,35.60745833,-88.20794166,XITVE,US
XIVOY,fix,39.87055,-75.22638888,XIVOY,US
XIVXU,fix,30.53718611,-81.59007222,XIVXU,US
XIVZU,fix,35.85096944,-83.94853611,XIVZU,US
XIXIH,fix,37.68528055,-87.16457777,XIXIH,US
XIYCA,fix,34.51748333,-79.17255,XIYCA,US
XIYHI,fix,41.03961944,-87.88219444,XIYHI,US
XIYRI,fix,36.16476944,-86.64679722,XIYRI,US
XIZMO,fix,35.76808611,-84.04296944,XIZMO,US
XJOIN,fix,39.17033888,-104.93120277,XJOIN,US
XLANT,fix,29.48354444,-98.27433888,XLANT,US
XLENT,fix,39.16985555,-104.74083611,XLENT,US
XMANS,fix,32.8118,-117.21203055,XMANS,US
XMASS,fix,41.37784166,-82.23328333,XMASS,US
XMRKS,fix,34.89909166,-107.15793888,XMRKS,US
XNICE,fix,39.26940833,-104.94017777,XNICE,US
XOBRY,fix,44.34509444,-89.84598333,XOBRY,US
XOCTY,fix,43.59889722,-88.88990277,XOCTY,US
XOCUF,fix,39.15334166,-94.6371,XOCUF,US
XODJI,fix,39.49162777,-84.24906944,XODJI,US
XODUY,fix,43.53808611,-84.08861388,XODUY,US
XOGDY,fix,41.9496,-87.65257222,XOGDY,US
XOGSY,fix,37.40058055,-105.89469722,XOGSY,US
XOHWA,fix,42.81748055,-73.75563055,XOHWA,US
XOHWI,fix,42.89157222,-71.40991944,XOHWI,US
XOJPO,fix,37.74434166,-113.06173055,XOJPO,US
XOJZY,fix,36.38678055,-78.49036944,XOJZY,US
XOLDY,fix,41.91391944,-90.26626111,XOLDY,US
XOLEW,fix,34.39580277,-85.81755277,XOLEW,US
XOLSE,fix,32.39378611,-95.40532222,XOLSE,US
XOMYU,fix,37.18322222,-86.11040277,XOMYU,US
XOMYY,fix,47.62066944,-101.39441944,XOMYY,US
XOMZA,fix,32.81723055,-109.59366666,XOMZA,US
XONIA,fix,34.02091388,-117.10503055,XONIA,US
XONIQ,fix,38.985075,-76.37838055,XONIQ,US
XONUJ,fix,39.44875,-74.58349444,XONUJ,US
XOPEW,fix,38.09839444,-83.95346944,XOPEW,US
XOPIW,fix,40.04035555,-118.59489722,XOPIW,US
XOPPA,fix,39.73464722,-76.76466111,XOPPA,US
XOPXY,fix,30.50271111,-89.65116944,XOPXY,US
XOQAT,fix,40.11382777,-118.53313333,XOQAT,US
XOQUR,fix,39.90179166,-74.33193611,XOQUR,US
XORPE,fix,45.63756111,-122.70733888,XORPE,US
XORSE,fix,41.608875,-84.24293055,XORSE,US
XOTIY,fix,42.51496111,-89.36750833,XOTIY,US
XOTNE,fix,30.39095555,-84.39893611,XOTNE,US
XOTYY,fix,44.68553333,-85.58795833,XOTYY,US
XOVOY,fix,31.96540833,-92.44227777,XOVOY,US
XOWLO,fix,46.51704444,-120.33922222,XOWLO,US
XOWMU,fix,31.888225,-106.33641944,XOWMU,US
XOWNU,fix,31.61254722,-94.70693888,XOWNU,US
XOXUJ,fix,32.13565,-111.19409444,XOXUJ,US
XOYEX,fix,43.04495,-88.98861666,XOYEX,US
XOYTY,fix,44.90533333,-116.10231944,XOYTY,US
XPAIN,fix,38.60681666,-103.56602777,XPAIN,US
XPATH,fix,39.20588611,-104.83485,XPATH,US
XPLNE,fix,35.21098333,-117.65936111,XPLNE,US
XPLOR,fix,41.2,-77.82388888,XPLOR,US
XPLRR,fix,61.72575277,-149.76641388,XPLRR,US
XPRES,fix,32.81401111,-97.03902777,XPRES,US
XPRSO,fix,27.21267777,-80.33094166,XPRSO,US
XPRTO,fix,39.33360555,-76.81973055,XPRTO,US
XRAIN,fix,33.49888888,-80.77111111,XRAIN,US
XTEND,fix,29.19307777,-98.26243888,XTEND,US
XTRAA,fix,45.67164722,-111.07548055,XTRAA,US
XTREM,fix,39.33942777,-106.92443888,XTREM,US
XUBIJ,fix,45.37584166,-117.25923611,XUBIJ,US
XUBRA,fix,48.93561666,-117.59330833,XUBRA,US
XUCCO,fix,42.43045555,-76.76974166,XUCCO,US
XUDAJ,fix,41.60828055,-71.41388333,XUDAJ,US
XUDDU,fix,29.278075,-94.87370277,XUDDU,US
XUFIB,fix,40.787925,-79.90529166,XUFIB,US
XUFPU,fix,41.41363333,-81.77705833,XUFPU,US
XUGME,fix,39.70316388,-123.300475,XUGME,US
XUHSO,fix,39.40501111,-76.29251111,XUHSO,US
XUJGY,fix,30.50023611,-89.65815555,XUJGY,US
XUJUP,fix,39.75545833,-94.90691111,XUJUP,US
XUJVO,fix,45.77169722,-111.13943055,XUJVO,US
XUKRE,fix,47.92106111,-122.2778,XUKRE,US
XULAW,fix,40.10716944,-76.34514166,XULAW,US
XULXU,fix,42.483325,-114.42204444,XULXU,US
XUMMY,fix,35.84584166,-89.828575,XUMMY,US
XUMOH,fix,40.73100277,-90.66491388,XUMOH,US
XUMWE,fix,21.20940277,-158.07506388,XUMWE,US
XUMYI,fix,43.49360833,-94.76815555,XUMYI,US
XUNVY,fix,40.98313333,-90.39958055,XUNVY,US
XUNXO,fix,40.81480833,-124.13016388,XUNXO,US
XURXU,fix,41.96914444,-87.82025277,XURXU,US
XUSDY,fix,44.55856388,-99.92824722,XUSDY,US
XUSLY,fix,21.23808055,-158.06275,XUSLY,US
XUSQA,fix,20.79955833,-156.44476944,XUSQA,US
XUVIW,fix,32.26429166,-107.70264444,XUVIW,US
XUVTY,fix,41.04239722,-89.426225,XUVTY,US
XUVVO,fix,39.796075,-94.90691111,XUVVO,US
XUWAF,fix,34.64765,-85.91369444,XUWAF,US
XUWBE,fix,40.13538055,-108.66449166,XUWBE,US
XUWHU,fix,45.70346666,-110.43768055,XUWHU,US
XUYBU,fix,37.55830555,-82.62621666,XUYBU,US
XUYLA,fix,35.52877222,-85.99863333,XUYLA,US
XWILL,fix,39.28184166,-104.88056666,XWILL,US
XWIND,fix,33.56305555,-80.74777777,XWIND,US
XWING,fix,30.27382777,-97.54223055,XWING,US
XWNNG,fix,33.16722222,-83.43740555,XWNNG,US
XXELL,fix,34.77458611,-119.46907222,XXELL,US
XXTRA,fix,37.84743611,-87.49747777,XXTRA,US
XXWNG,fix,41.47022777,-105.36733055,XXWNG,US
XYLAN,fix,35.10953611,-97.46887777,XYLAN,US
YAABA,fix,41.64366666,-71.58,YAABA,US
YAACK,fix,64.58278611,-165.37230277,YAACK,US
YAAKK,fix,43.58096666,-69.95668333,YAAKK,US
YAALE,fix,38.2814,-71.9536,YAALE,US
YAALL,fix,33.79341666,-87.48089722,YAALL,US
YAANO,fix,48.89754166,-122.66422777,YAANO,US
YAAPY,fix,34.66472222,-118.13055555,YAAPY,US
YAARD,fix,42.22236111,-70.83994444,YAARD,US
YAARK,fix,39.59709722,-78.79802222,YAARK,US
YAASS,fix,40.77827222,-119.05403055,YAASS,US
YAAYA,fix,19.28084444,-67.43957222,YAAYA,US
YAAZZ,fix,42.19189444,-70.662875,YAAZZ,US
YABBA,fix,33.84779444,-84.90992777,YABBA,US
YABFE,fix,45.07038888,-93.84492222,YABFE,US
YABLE,fix,32.63143611,-88.546325,YABLE,US
YABLU,fix,46.32063055,-120.63825833,YABLU,US
YABRO,fix,41.39463611,-85.70729722,YABRO,US
YABUB,fix,29.58166666,-90.685325,YABUB,US
YABUC,fix,39.78229166,-82.96656388,YABUC,US
YABUD,fix,39.82689166,-86.24898333,YABUD,US
YABUG,fix,40.43373055,-88.92884444,YABUG,US
YABUK,fix,41.22933055,-81.86228611,YABUK,US
YABUP,fix,29.71181111,-94.76785277,YABUP,US
YABUR,fix,42.45921111,-96.46370277,YABUR,US
YABUS,fix,33.52564722,-92.11349444,YABUS,US
YABUT,fix,45.94733333,-95.94755,YABUT,US
YABUV,fix,35.7635,-94.03225,YABUV,US
YABYU,fix,41.40232222,-89.90920277,YABYU,US
YACDU,fix,62.066025,-160.88096111,YACDU,US
YACHT,fix,41.82279444,-87.70400555,YACHT,US
YACKK,fix,38.908,-77.357,YACKK,US
YACKO,fix,26.39564166,-80.06037222,YACKO,US
YACLT,fix,45.87170555,-122.40828055,YACLT,US
YACNE,fix,36.87470555,-78.06419166,YACNE,US
YACNU,fix,42.1028,-83.97098055,YACNU,US
YACSE,fix,44.70129444,-108.62608333,YACSE,US
YACUB,fix,44.56136666,-90.55817222,YACUB,US
YACUC,fix,38.03215,-95.22893888,YACUC,US
YACUD,fix,34.96515555,-82.52133888,YACUD,US
YACUG,fix,39.47695555,-122.21812777,YACUG,US
YACUK,fix,39.15463611,-84.38895555,YACUK,US
YACUL,fix,34.97511944,-102.10395277,YACUL,US
YACUP,fix,29.29091111,-100.24935,YACUP,US
YACUR,fix,33.495825,-86.87371666,YACUR,US
YACUS,fix,41.78858611,-124.24665833,YACUS,US
YACUT,fix,41.65296388,-81.43351944,YACUT,US
YACUY,fix,38.58280555,-85.58920833,YACUY,US
YACYU,fix,42.53448055,-95.56827777,YACYU,US
YADBU,fix,45.02566111,-99.99314722,YADBU,US
YADDI,fix,38.99833055,-90.66575277,YADDI,US
YADDU,fix,27.47838611,-80.27239166,YADDU,US
YADDY,fix,40.817325,-112.49312777,YADDY,US
YADFY,fix,38.94653055,-121.18378888,YADFY,US
YADKI,fix,36.381425,-80.919175,YADKI,US
YADNU,fix,39.14528888,-112.24609722,YADNU,US
YADPU,fix,42.29289722,-71.57133055,YADPU,US
YADUB,fix,18.21494166,-67.32573055,YADUB,US
YADUC,fix,30.95059444,-86.86917222,YADUC,US
YADUG,fix,35.39458611,-96.71927222,YADUG,US
YADUK,fix,30.00394444,-97.86211944,YADUK,US
YADUP,fix,33.68232222,-91.101925,YADUP,US
YADUR,fix,55.24063055,-131.51704166,YADUR,US
YADUS,fix,27.66735,-97.47031944,YADUS,US
YADUT,fix,37.196825,-122.01770555,YADUT,US
YADUV,fix,33.27757222,-111.61461944,YADUV,US
YAEGR,fix,38.43741111,-78.67460277,YAEGR,US
YAFDY,fix,46.44596388,-87.37429722,YAFDY,US
YAFFS,fix,34.00425277,-117.727025,YAFFS,US
YAFLU,fix,47.12938888,-104.48245277,YAFLU,US
YAGER,fix,40.55735833,-123.82429166,YAGER,US
YAGGO,fix,28.7373,-81.43863333,YAGGO,US
YAGGR,fix,35.88015,-115.35880555,YAGGR,US
YAGGU,fix,44.46957777,-124.19824444,YAGGU,US
YAGIS,fix,34.23838055,-118.98436111,YAGIS,US
YAGNU,fix,37.25091944,-77.80004444,YAGNU,US
YAGPU,fix,41.41900555,-86.66231111,YAGPU,US
YAGUD,fix,30.36909722,-82.81721944,YAGUD,US
YAGUK,fix,35.22217222,-90.82502777,YAGUK,US
YAGUL,fix,64.73641666,-156.80266388,YAGUL,US
YAGUN,fix,63.80488333,-160.15523888,YAGUN,US
YAGUP,fix,43.68073333,-111.89314722,YAGUP,US
YAGUS,fix,33.86196388,-116.15646388,YAGUS,US
YAGUT,fix,33.67981111,-90.86743055,YAGUT,US
YAGUY,fix,42.56891111,-72.27790277,YAGUY,US
YAGVU,fix,32.54237777,-111.49183611,YAGVU,US
YAGYA,fix,28.18825555,-97.24051388,YAGYA,US
YAGZY,fix,33.16010555,-117.52272222,YAGZY,US
YAHBT,fix,33.2743,-96.84026944,YAHBT,US
YAHOO,fix,41.06925,-69.74621666,YAHOO,US
YAHTI,fix,30.63490833,-89.13244166,YAHTI,US
YAITS,fix,46.10284444,-100.52115833,YAITS,US
YAJJU,fix,44.49001388,-90.401225,YAJJU,US
YAJRI,fix,28.67645833,-98.04216944,YAJRI,US
YAJTY,fix,66.23048333,-165.53360555,YAJTY,US
YAKBU,fix,59.270825,-139.35555,YAKBU,US
YAKBY,fix,29.97727777,-93.73468611,YAKBY,US
YAKIY,fix,39.16677222,-102.45669722,YAKIY,US
YAKKY,fix,48.50944722,-106.75865,YAKKY,US
YAKLU,fix,36.89680277,-78.10429166,YAKLU,US
YAKUB,fix,34.25580833,-86.219625,YAKUB,US
YAKUC,fix,32.50051944,-92.271725,YAKUC,US
YAKUD,fix,29.64053888,-95.11639166,YAKUD,US
YAKUL,fix,51.83466666,-176.90207222,YAKUL,US
YAKUN,fix,39.01284444,-91.85768333,YAKUN,US
YAKUP,fix,42.27045,-79.49466388,YAKUP,US
YAKUT,fix,42.75374166,-73.60888333,YAKUT,US
YAKUY,fix,39.02440277,-91.99198888,YAKUY,US
YAKYU,fix,39.37811388,-120.10852222,YAKYU,US
YALBU,fix,34.26472777,-82.7649,YALBU,US
YALER,fix,41.515725,-72.91085833,YALER,US
YALES,fix,40.79433888,-104.739,YALES,US
YALLO,fix,46.29979444,-117.96194722,YALLO,US
YALMI,fix,30.92534444,-83.95447777,YALMI,US
YALOO,fix,26.926625,-81.79913611,YALOO,US
YALRU,fix,33.12790555,-81.77084444,YALRU,US
YALSU,fix,31.40996388,-85.59036388,YALSU,US
YALTA,fix,33.04096388,-97.02920833,YALTA,US
YALTY,fix,35.16619166,-91.74966944,YALTY,US
YALUB,fix,34.47229166,-84.62771388,YALUB,US
YALUC,fix,30.99096388,-84.35716111,YALUC,US
YALUG,fix,42.885125,-82.97931111,YALUG,US
YALUK,fix,35.24947777,-83.10214166,YALUK,US
YALUL,fix,35.86703611,-89.87253055,YALUL,US
YALUN,fix,41.98142777,-76.53509166,YALUN,US
YALUR,fix,39.84671388,-90.50931944,YALUR,US
YALUS,fix,38.9328,-78.73464444,YALUS,US
YALUT,fix,32.47161666,-101.51133333,YALUT,US
YALVU,fix,40.223125,-111.77948888,YALVU,US
YAMBO,fix,38.46825277,-92.17123611,YAMBO,US
YAMEL,fix,32.76547222,-97.141125,YAMEL,US
YAMEN,fix,37.69733611,-80.55321666,YAMEN,US
YAMHA,fix,37.07091944,-108.860925,YAMHA,US
YAMMA,fix,15.03588611,145.52011111,YAMMA,US
YAMMI,fix,40.76494166,-105.06800833,YAMMI,US
YAMNA,fix,41.30154722,-99.62660833,YAMNA,US
YAMPA,fix,40.63354444,-104.73386666,YAMPA,US
YAMSS,fix,34.45205833,-87.07153333,YAMSS,US
YANBU,fix,26.69353611,-79.84279166,YANBU,US
YANCE,fix,36.43292777,-79.38779166,YANCE,US
YANEX,fix,42.27172222,-121.30828333,YANEX,US
YANGU,fix,27.50210555,-99.46205277,YANGU,US
YANKI,fix,41.52751111,-100.73472222,YANKI,US
YANKK,fix,42.13393888,-97.18531388,YANKK,US
YANKO,fix,39.88054722,-83.95311666,YANKO,US
YANKU,fix,40.33844444,-115.49366944,YANKU,US
YANKY,fix,32.34806388,-80.14721944,YANKY,US
YANNI,fix,39.31111111,-76.97443888,YANNI,US
YANNO,fix,45.56420277,-122.50448888,YANNO,US
YANNU,fix,35.04481666,-106.70238611,YANNU,US
YANPO,fix,30.39134722,-87.317175,YANPO,US
YANTC,fix,41.55633611,-71.99915277,YANTC,US
YANTI,fix,31.78955,-82.85906944,YANTI,US
YANUB,fix,40.82055277,-76.6204,YANUB,US
YANUC,fix,42.21802222,-83.29963888,YANUC,US
YANUD,fix,41.16626388,-74.29115,YANUD,US
YANUG,fix,39.0489,-82.75062222,YANUG,US
YANUK,fix,38.14194722,-100.86897222,YANUK,US
YANUL,fix,39.23686666,-79.44007777,YANUL,US
YANUN,fix,45.77486944,-84.6294,YANUN,US
YANUR,fix,38.58245,-84.46550833,YANUR,US
YANUS,fix,37.24258611,-87.86441388,YANUS,US
YANUT,fix,45.34576666,-89.50533333,YANUT,US
YANUV,fix,33.50203333,-89.70601944,YANUV,US
YANUY,fix,43.45626944,-96.70052777,YANUY,US
YANWU,fix,45.48888888,-84.6451,YANWU,US
YAPCU,fix,32.39811111,-97.45360833,YAPCU,US
YAPEC,fix,46.23983888,-123.120625,YAPEC,US
YAPGU,fix,43.56090555,-89.99217777,YAPGU,US
YAPKI,fix,32.58305833,-117.10569444,YAPKI,US
YAPON,fix,35.58468888,-97.888325,YAPON,US
YAPPY,fix,31.37271666,-85.54299722,YAPPY,US
YAPSU,fix,40.33984722,-76.23492777,YAPSU,US
YAPUB,fix,38.322275,-122.949075,YAPUB,US
YAPUC,fix,42.83425833,-97.63426666,YAPUC,US
YAPUL,fix,40.77289722,-96.68284444,YAPUL,US
YAPUS,fix,37.25355,-101.31828888,YAPUS,US
YAPUT,fix,38.17198055,-84.4727,YAPUT,US
YAPUY,fix,29.385675,-82.43887777,YAPUY,US
YAQER,fix,44.46228611,-119.44605833,YAQER,US
YARBE,fix,32.71244444,-85.66368611,YARBE,US
YARBO,fix,31.44183333,-88.41768611,YARBO,US
YARBU,fix,36.30215277,-101.13798055,YARBU,US
YARCU,fix,31.90796944,-85.73460277,YARCU,US
YARDS,fix,26.197575,-80.18086944,YARDS,US
YARGR,fix,46.76194444,-102.06083333,YARGR,US
YARGU,fix,44.82939444,-91.53465,YARGU,US
YARKU,fix,39.13970277,-119.68031111,YARKU,US
YARLU,fix,44.86078055,-83.56036666,YARLU,US
YARNN,fix,41.7395,-74.367575,YARNN,US
YARNS,fix,36.07760277,-96.68505555,YARNS,US
YARRK,fix,42.52271944,-81.26828055,YARRK,CA
YARTO,fix,25.89314166,-80.10643611,YARTO,US
YARTU,fix,28.23950555,-81.40178888,YARTU,US
YARUB,fix,38.22193055,-107.64225555,YARUB,US
YARUD,fix,45.72001111,-87.038925,YARUD,US
YARUK,fix,56.52944722,-132.55645833,YARUK,US
YARUL,fix,43.59906666,-116.3141,YARUL,US
YARUN,fix,64.69221944,-155.57006666,YARUN,US
YARUP,fix,45.539325,-112.36925277,YARUP,US
YARUS,fix,42.84936111,-73.93465833,YARUS,US
YARUT,fix,43.17828333,-89.3077,YARUT,US
YARUV,fix,59.22831666,-159.76251944,YARUV,US
YARUY,fix,35.48736666,-86.20481388,YARUY,US
YASCU,fix,33.43099722,-111.951525,YASCU,US
YASCY,fix,55.68888888,-132.35277777,YASCY,US
YASDU,fix,36.003075,-85.459875,YASDU,US
YASHR,fix,47.91363055,-97.16624722,YASHR,US
YASKO,fix,35.69515555,-78.42068333,YASKO,US
YASSU,fix,13.47025833,144.58021111,YASSU,US
YASUB,fix,36.19273888,-85.41311388,YASUB,US
YASUD,fix,30.00003611,-99.57334722,YASUD,US
YASUG,fix,31.54823888,-85.84518611,YASUG,US
YASUK,fix,33.80742222,-91.62595555,YASUK,US
YASUP,fix,43.74294722,-72.34076666,YASUP,US
YASUR,fix,32.22943055,-81.207975,YASUR,US
YASUT,fix,39.38672222,-78.04030277,YASUT,US
YASXU,fix,36.12110833,-94.99535833,YASXU,US
YATBU,fix,35.98083055,-121.22198888,YATBU,US
YATES,fix,32.9193,-84.18713888,YATES,US
YATGU,fix,38.71423611,-92.26930277,YATGU,US
YATGY,fix,31.082525,-81.45248888,YATGY,US
YATKU,fix,43.20255277,-78.32967222,YATKU,US
YATOJ,fix,41.55618055,-98.86483888,YATOJ,US
YATPE,fix,38.08973333,-102.52581111,YATPE,US
YATUB,fix,37.26003333,-81.24780277,YATUB,US
YATUC,fix,44.30285555,-83.48804722,YATUC,US
YATUD,fix,43.76275277,-88.41442777,YATUD,US
YATUG,fix,27.96791111,-82.39318055,YATUG,US
YATUN,fix,35.323975,-98.78570833,YATUN,US
YATUP,fix,32.26328611,-107.65963333,YATUP,US
YATUT,fix,44.45218333,-69.33967222,YATUT,US
YATUV,fix,35.07838888,-78.18618333,YATUV,US
YATUY,fix,39.49118333,-107.82378888,YATUY,US
YATYU,fix,32.26302222,-96.45678055,YATYU,US
YATZE,fix,33.89708055,-116.65730833,YATZE,US
YATZY,fix,10.0,136.5,YATZY,US
YAUNS,fix,38.22493333,-76.49772222,YAUNS,US
YAVGU,fix,43.21655833,-75.84683333,YAVGU,US
YAVOR,fix,35.81131111,-97.71526666,YAVOR,US
YAVUC,fix,43.94959166,-102.98773055,YAVUC,US
YAVUD,fix,42.87303611,-78.19687222,YAVUD,US
YAVUG,fix,38.05040555,-92.73628611,YAVUG,US
YAVUK,fix,44.668625,-93.338275,YAVUK,US
YAVUL,fix,34.16044166,-85.31093611,YAVUL,US
YAVUN,fix,41.20002777,-89.71110277,YAVUN,US
YAVUP,fix,38.93470555,-95.44364166,YAVUP,US
YAVUR,fix,48.06973888,-122.2778,YAVUR,US
YAVUS,fix,40.93065,-85.25364444,YAVUS,US
YAVUV,fix,47.14120555,-119.15324166,YAVUV,US
YAWNS,fix,37.3922,-121.7119,YAWNS,US
YAWNY,fix,42.94961666,-113.95834444,YAWNY,US
YAWVA,fix,41.06161388,-112.00658888,YAWVA,US
YAXBY,fix,62.08583055,-159.90664722,YAXBY,US
YAXDE,fix,36.71446666,-102.75656944,YAXDE,US
YAXOF,fix,47.66258888,-122.30600555,YAXOF,US
YAYDI,fix,32.14677222,-91.024075,YAYDI,US
YAYDO,fix,37.85735277,-111.94342222,YAYDO,US
YAYDU,fix,43.30156944,-95.45697777,YAYDU,US
YAYGR,fix,34.85241111,-117.98748055,YAYGR,US
YAYKU,fix,48.0749,-122.15431111,YAYKU,US
YAYLU,fix,38.12498611,-91.775975,YAYLU,US
YAYNU,fix,42.64977222,-73.77601388,YAYNU,US
YAYOH,fix,56.52872222,-132.42286388,YAYOH,US
YAYSU,fix,39.51467222,-88.39188333,YAYSU,US
YAYTU,fix,39.16893055,-77.16554722,YAYTU,US
YAYUB,fix,48.10095833,-123.10268611,YAYUB,US
YAYUC,fix,31.56458333,-97.23951944,YAYUC,US
YAYUD,fix,40.86434722,-80.63748888,YAYUD,US
YAYUN,fix,33.4363,-96.53056111,YAYUN,US
YAYUP,fix,36.879525,-87.32497222,YAYUP,US
YAYUR,fix,28.02646111,-97.05244444,YAYUR,US
YAYUS,fix,33.54070833,-80.88329444,YAYUS,US
YAZKY,fix,45.35023333,-98.4272,YAZKY,US
YAZMA,fix,45.26951944,-93.87003055,YAZMA,US
YAZOO,fix,30.37342777,-97.7928,YAZOO,US
YAZRI,fix,38.60800555,-90.20416388,YAZRI,US
YAZUU,fix,39.41245,-74.01709722,YAZUU,US
YAZYE,fix,29.79295,-90.07143333,YAZYE,US
YBERA,fix,41.63905833,-71.52499444,YBERA,US
YCDIL,fix,33.87002777,-116.42975,YCDIL,US
YEAAR,fix,39.757625,-86.31963888,YEAAR,US
YEAGR,fix,32.56215555,-96.33174444,YEAGR,US
YEARN,fix,42.07553611,-88.55745833,YEARN,US
YEARR,fix,41.35505277,-99.57615555,YEARR,US
YEARS,fix,41.40455555,-89.59415277,YEARS,US
YEASO,fix,35.55344722,-77.61868888,YEASO,US
YEAST,fix,40.97048611,-102.22856111,YEAST,US
YEAZU,fix,43.49556666,-114.28688333,YEAZU,US
YEBBU,fix,29.02987777,-81.19769444,YEBBU,US
YEBGU,fix,37.48041666,-120.68040555,YEBGU,US
YEBSU,fix,43.02971111,-78.19219166,YEBSU,US
YEBTO,fix,39.67673611,-84.17468333,YEBTO,US
YEBTY,fix,41.47934722,-91.35861944,YEBTY,US
YEBUB,fix,35.91429444,-83.58644166,YEBUB,US
YEBUC,fix,39.92405833,-86.03501666,YEBUC,US
YEBUD,fix,27.01500277,-98.26906111,YEBUD,US
YEBUG,fix,45.72330833,-87.37026388,YEBUG,US
YEBUK,fix,29.96100277,-94.98489722,YEBUK,US
YEBUL,fix,38.83616666,-85.15995555,YEBUL,US
YEBUN,fix,34.19977222,-118.51360555,YEBUN,US
YEBUR,fix,58.38085833,-135.61868333,YEBUR,US
YEBUS,fix,36.36535277,-97.91465555,YEBUS,US
YEBUT,fix,33.51070555,-84.12906111,YEBUT,US
YEBUV,fix,39.67456111,-104.39968888,YEBUV,US
YEBUY,fix,44.15106944,-94.37199166,YEBUY,US
YEBVI,fix,39.62208333,-101.04664722,YEBVI,US
YECCU,fix,36.31803055,-80.67790277,YECCU,US
YECKA,fix,43.46893333,-71.43720277,YECKA,US
YECKU,fix,44.495075,-70.10819166,YECKU,US
YECLU,fix,32.53094722,-93.94775833,YECLU,US
YECNU,fix,42.81285,-89.97171388,YECNU,US
YECRU,fix,29.44017777,-82.24173888,YECRU,US
YECUB,fix,32.06293888,-89.80341111,YECUB,US
YECUD,fix,33.25803888,-90.09518055,YECUD,US
YECUG,fix,34.98833888,-106.99944444,YECUG,US
YECUK,fix,41.63461666,-83.89766111,YECUK,US
YECUP,fix,64.76838333,-161.33237777,YECUP,US
YECUR,fix,59.34278611,-154.15179444,YECUR,US
YECUS,fix,38.15275,-101.13916944,YECUS,US
YECUT,fix,37.72371666,-100.78052777,YECUT,US
YECUV,fix,38.89745833,-82.07370833,YECUV,US
YECXY,fix,33.43107222,-112.13996388,YECXY,US
YEDNU,fix,62.65750833,-141.34061944,YEDNU,US
YEDSU,fix,42.75871944,-89.17688055,YEDSU,US
